,CustomerID,RepeatReturnFlag
11637,15d9012b-aec6-4db6-99bc-9e973c956cc2,1
11642,f73873f2-e0eb-40af-b36f-7c2ef1a5e3b2,1
11643,a7384ef8-f812-4cb3-8600-c1501b9d77e3,1
11648,e73d9f8e-57cd-4ea3-8eb9-3e2ce90e7d92,1
11650,e830b7c0-7f43-4a95-9b3c-a06e346d023a,1
11662,a507bb0a-33e1-4a52-802f-697a40e47dd6,0
11666,6f6ac8bf-9a8b-4e09-b85b-fa911a634156,1
11668,a5c00554-cfdb-4e6f-84d3-e3d67abfc807,1
11672,0baabcd8-8586-4ffc-8cc8-59da8b8b2547,1
11673,75898b8a-2467-40db-8091-283cb30a6eea,1
11674,9691e68e-600e-4602-b29d-0447aadc0599,1
11690,e95bdab6-9b67-4b2a-929a-530785db77ed,0
11693,7c184d10-6dcd-48ad-94da-6fbab719bcf0,1
11694,4a0a0b93-b7c6-440f-a3a9-b4717873d2a9,1
11700,8737c963-9f97-49a4-997a-f7e6b0ea0e84,1
11706,42fa9ebc-2080-48e6-a90c-01d512f8e710,0
11717,3a2f6af7-6245-44b8-bf27-c6e22a670b4c,1
11718,8ce6ed81-dde3-4058-bdf5-8d615e4f0bed,1
11723,7fe42619-511b-41c8-b60a-7a7c0cea9170,1
11726,229ef5c7-cc38-47f7-9de5-3511049f6cc4,1
11730,8bda9c1f-1fee-4565-b6c1-e76ebe40dd59,1
11739,0604a179-cc3b-498f-8b04-2d5a51530ccd,1
11740,a98f9016-ddc1-450a-bdfc-396fe1927ffd,1
11741,a936de23-7c25-45d7-ad18-9cc72d489516,1
11742,074eafac-5d95-4f45-95ee-94a2632104ab,1
11745,b5e6acf6-1517-4c3d-9b19-d95b0eb5b866,1
11746,f7c0fc9e-79d5-44c0-b503-7800fde31106,1
11758,8aae6d48-a9be-4f3e-89bd-347260260cac,1
11766,b08722ae-e51a-428e-b950-a481cccdb67e,1
11767,1af610b3-4872-4cd7-9e52-7fadfe17f4ab,0
11772,dda91944-cff2-410a-9472-6c293da261e3,0
11780,c31743e9-aa8d-4343-b464-9c9bd250e66a,1
11788,09d08d92-142c-4d85-8b6c-32039513f4f5,1
11792,b4728abe-e1f8-40b2-bf54-02b3411a4f84,1
11797,185414b5-06ae-45ea-ab75-c26f46b389c5,1
11798,166286da-cb25-4df0-957b-7d5a0f3c418b,1
11800,be94274c-f59d-4e20-8f80-e419d64cc56b,0
11801,9540d431-dbc3-4c39-a392-f4ce2b2bcaa9,0
11802,5fb570f1-ddd3-4734-9ea3-37250957e174,0
11809,e73faa80-7667-43ee-8be9-3364e8f99828,0
11817,cb3d5a6d-48d6-424a-a39c-49a92b17cea5,0
11818,9664a1f3-d208-4a81-88a9-5ce50c774aaf,1
11819,e024d509-a929-4f97-91af-acf8317d7b42,1
11825,6ec3a0e8-243b-49ef-ac2f-4dc153c7ce1a,1
11829,0df4b547-aa18-42bc-b80b-a56ba67ec7e6,1
11831,3e71482d-fdc5-4463-adda-123acc969020,1
11835,06345b6a-7606-42b5-bee7-e14b5a10ec75,1
11839,c5ddf901-03ac-4997-9d11-5e284bb63226,1
11845,f01a5dfb-a1f5-4079-8c34-ab5e7aec1bad,1
11864,5c46cfd4-ef20-48ad-8465-b22c18203444,1
11865,2875ba17-b84c-444f-acb0-f85eeb6d8b17,1
11886,c994a347-ceaf-4d54-a16d-cc91c7486ba9,1
11892,da9462c1-4953-4be1-8429-fbed1fd6c0ef,0
11896,3a291dc7-5ffb-4625-8e1f-c2b5c823c7cd,1
11900,51906731-bc8e-47e2-a70f-de3440880422,1
11902,ab62b30b-0e5e-4c19-9804-a98117dd10ff,1
11907,8b0d718f-d37b-4ca5-8eed-f898e32636ad,1
11913,7d1751cf-5252-4ebf-8069-0400a48d380c,0
11919,416b282a-c0af-41da-bbe8-0ec77785ac06,1
11920,f24402d7-f061-41d1-95b4-2cddc3cba366,0
11926,fb20e64a-da22-4786-b040-4e9833c1daa5,0
11939,a13cd42f-2e5d-4d51-af23-030d7aa0706c,0
11945,73b724dd-9360-4b69-94fa-5975f285423d,1
11955,667c7690-6ec4-4eaf-b05c-4d8c8ea6587d,0
11958,4b59518d-e6f0-40ab-a1ef-9531d87d8d4c,1
11962,31c3c2a5-50aa-4467-8fd1-19dccd532e79,1
11966,3f32bc13-5f01-40f4-be76-6f0d17c7c4e6,1
11967,f0957d5b-7b78-4c93-801a-d487c603c9b6,1
11968,0419ee21-ce56-47b3-8cbd-c74404dbbf08,1
11969,3871ad15-3ef0-42db-aa86-d7c563096b77,1
11974,055f2df3-e0fc-411d-bd0b-2d2ec6747cc4,1
11991,1ffc2f6c-5dea-404e-bb13-7b4b6e0db1e3,1
11993,df2838dd-8611-4656-a23c-11dc60cb5dba,1
11999,69e99691-a28b-4808-a519-54b02c26428d,1
12021,62777093-860e-4794-82ad-6858f0534a55,1
12024,9802ecb6-a9cb-4d22-bfff-bf6b74a36155,1
12027,7adc26aa-7858-4d27-96f3-a6be030eddec,0
12037,f193dee6-ee9f-4af7-aaec-4b0a27f7853c,0
12057,527e2dd6-a0c5-4a3b-9f5f-34035b3976f5,1
12058,e83bec1c-b323-4666-be6b-ff44b5ed3708,1
12063,9ec91a69-174b-493c-b605-1f6f65372edd,1
12066,a5fba10f-bfee-438b-815f-f2c1c44902a3,1
12067,0be60b23-2617-4b65-a8ec-040692937600,1
12075,e16a7674-a5e5-4eba-8b00-487febe4db74,1
12077,c156fc58-5d44-4e4e-ae50-01471c3cbc80,0
12079,ecf319d0-9f47-4b2c-aaf2-a60701e31148,0
12081,c3dcf09f-2763-4ed1-8e59-5e868072728d,1
12083,980c0737-fb41-454d-a741-21a8c8fa38b2,1
12092,9ccc4aae-508f-46fd-b343-77abcc8bbadc,1
12110,9043347e-b246-4a2b-a18e-6415352ffe4d,1
12118,14e9d8f0-e464-4115-ba0d-eda3a543a24f,0
12124,3fbe2f1c-0805-48a5-86ab-772656e895cc,1
12135,79e8d9a7-0ccd-4c4e-bee0-e8437d73a653,0
12136,b7f938aa-cefd-43bb-9cc3-6a38c30b72d4,1
12137,e0685da7-b5db-468b-ae06-afe68c4c5b35,1
12144,a855eb1c-05d5-4aa0-a86f-34e506974e33,1
12145,dc517cbb-bfb9-4abd-b693-0b28450eb184,1
12149,19c45440-7ef2-4677-bf53-365a6c4e8c20,0
12155,e3cc3846-d861-41ff-87f6-c984379a0995,1
12167,93d47415-1fd6-404a-b85c-9c6115877d30,1
12177,19753e72-121a-4d97-ada8-d50be30c0543,1
12185,8ea5213d-5673-471a-81b9-e7bc35cfd94c,0
12186,1858c324-b26b-45eb-acbe-b2e9f6dd2321,1
12199,d133d320-595c-4763-9050-78a3bb418e98,1
12215,c2e3e5a1-4192-4b32-bd31-4031c03b8b5d,1
12219,e3c9fd3e-d7b0-4957-bb7a-4154395cbb14,1
12229,009d8902-2e60-489b-ad8c-4f3b7986a1bc,1
12231,698012f9-3d38-4552-a04b-4f23b9354175,1
12233,8919b0b9-c690-4d98-94a0-febe7f8e9501,1
12240,a066cbf3-8f3b-4e13-a782-4bca2d6da234,0
12253,6c02cd1d-c203-48b7-bc60-bb675c4cdb12,0
12255,23dd48fa-988f-4891-a6e0-e2306d37a85b,1
12260,aa8ef822-e75e-4eab-900e-b6d1f82b1ad4,1
12263,a099e8e8-db4c-4dfd-9f35-d109f25378a6,1
12269,785b1f36-dd49-46f9-a973-958ed7d87ea8,0
12276,ccc08c31-da74-4293-8d2e-4a69d6a5ee91,1
12278,4c66eda1-0433-49f3-babd-f2014c1c26b4,1
12280,db9cac2b-3134-41db-a673-68c6f9365483,1
12285,cf03671a-5ca5-4687-a821-ddaa4a434c63,0
12296,86276198-2911-4dbb-b73e-3a477746e6f6,1
12298,7d7895e9-fd70-4439-b3b1-1981846696ef,1
12301,8090d59a-4e60-422f-8c56-08adcce43b54,1
12302,ea54b33d-e0d5-41e7-83bc-057eff6f3542,0
12322,c382ed47-08ab-4dc3-9e5b-c6752abc3043,1
12329,f36cc6cf-cad7-4f03-8161-4eddb00ab4d9,1
12337,2c715220-c41f-445a-989a-49f2c17b8fc4,1
12338,6a1a73c9-cd63-4512-9fc8-dfddb90719c0,1
12343,445f27aa-7fb3-475e-82c8-b920d111a111,1
12344,90903ed6-1608-4850-877d-91e9f5f6eb06,1
12346,8b237b1c-4104-4124-acc1-0e17df1611de,1
12350,3799bc2e-16c1-4d86-a855-253938e35b8a,1
12351,d7c547a2-16c6-40f3-a88b-7a9741d31850,1
12360,99a12073-c494-4168-90d9-52fe649fd941,1
12362,e9c2c40d-0105-4273-aff8-56eaa9113c10,1
12363,d48e142d-2abd-4434-acce-7b9c6885134f,1
12366,770a050a-ba91-471d-bfca-57024cfa20df,1
12367,13f06144-8c7c-47f3-a5ad-afb24b0dad9b,1
12381,967a7ec3-1824-435f-a384-594dceec738e,0
12383,e587341c-ed55-4077-87a3-b745a85bfd61,1
12388,1b7fee38-b704-4018-aca1-4c6882a4d789,1
12398,be35ef8d-41a3-4034-802b-c0ab8754c8e4,0
12399,411977db-d2e5-424e-8df4-6c2926ff446d,1
12402,73428f13-8ccf-46d9-af85-92331d0b598c,1
12403,15f75cc7-6bf4-4967-b307-63fbef9488e5,1
12408,98b97eab-997d-4116-95a0-989a94741d4e,1
12415,e3227c5a-3831-41c9-9c23-6104d7406e73,1
12430,564ad727-6f89-498e-b223-0ededecb01d5,1
12431,ec32fb22-60ba-4746-85e7-ccf2b030fcc7,1
12432,add66de9-3fde-4df3-a47e-53ca9163dfeb,1
12433,8ef1f9eb-415a-4772-acc2-b27ca8a334e9,1
12436,05260354-39bf-44bb-a741-c577a9817cea,1
12440,f623aea0-a89b-464d-bf6c-95131d2b29ed,1
12444,74c38dc1-7ee3-49b4-8538-934e495a1306,1
12445,1ead046d-a270-447f-8bf7-ef7902f310bb,1
12455,5ef2a1ac-2ea1-40ba-ab13-b7b61cfe02b0,1
12457,aa54fc32-4565-4674-8f9d-1d7ff7b3b033,1
12463,a2afdab6-9f8f-4fdc-a51a-a3cdbd0e6923,0
12465,c3897541-072d-4180-8d83-bc1026a30df2,0
12474,bb33ce8f-3c0c-4123-a152-fbae24cf7f16,1
12475,f9ba85d1-6c65-409e-9a44-f929e82df173,1
12476,6630419d-896b-4d3d-99c7-57cc834fb5ca,1
12481,22ac3aca-5e8b-4c6e-9993-b6c82fd3f8cf,1
12484,3639aaea-103b-45ea-82d4-4ab07f495f9a,1
12491,38c8b9a5-8d8b-4047-ba24-966c9d85167f,1
12501,4aa8a925-b910-4e4e-a046-01600070ba21,1
12515,48c1d4f8-0971-4bb3-b5f5-ca052d08fde2,0
12518,2f13ffb4-47d5-4349-bfcd-2cde42865ce2,1
12519,029ff431-0815-4edd-b77c-403f36acef5b,1
12520,0fc638a4-4897-478e-bbd2-5de782c376e9,0
12526,bcfe06bd-5338-4c04-8465-f759710e2567,1
12535,6d62bb5e-bebc-4a7c-9805-4df8922258c5,1
12549,646d3eb2-8ec0-4b56-8e3e-7014732e7c81,1
12556,470393d0-46c0-4042-93f8-d6192d723cc8,1
12563,e74803d8-b60f-4382-ae63-730631ae06d3,0
12573,134f15d0-66d2-4713-a41f-7785014698ab,1
12574,84825ced-b065-4585-ace9-f0a7306a88ad,1
12575,9f241a22-f9ae-4132-b494-1ac2c14578a1,1
12589,eff945a0-7026-4939-b6e2-4df4a3d2ec5e,1
12591,6978dc17-9c6f-48d7-80cc-24e990410430,1
12594,7c6c840b-eaf6-4253-a179-66c1eba71635,0
12600,4782471b-ea3b-4d76-86c7-655ea9330092,1
12605,9587c1a4-58e2-4a1c-9a4f-85df4be4ce4f,1
12607,cec17923-2e46-40ca-b747-5e2c3ff358ba,1
12608,dc3c63b4-f984-406b-b4ba-e051b9003e2f,1
12609,9b8822d5-ec6e-4f1b-8b14-bbff076c718d,1
12628,dbcb699a-77f2-4f54-b077-5fa18ba4f4e0,1
12630,14f36e39-9cc4-4cc9-a79f-0bf561bf3aa8,0
12631,762c2d9b-5cec-456e-b347-b8b54fafe7be,1
12632,1cbd2a69-1db5-463a-a41f-357e7d05b5f8,1
12642,6b196355-0519-4581-a020-d82a8683749d,1
12648,09111bb2-1702-4e62-b7c8-6bc11e5c211c,1
12651,32150738-d945-4177-b86f-300b951772b0,1
12661,ea53705b-1b3f-484f-b87b-eca7f184e553,0
12662,aef09759-bdc3-4cb8-8791-7816dc38fb36,1
12665,92e83c07-5b26-4f46-8180-5a4720b6add1,0
12670,ddb6f083-e692-44d6-9593-689c8a13a73e,1
12677,6db0f320-d597-41f5-a4c6-89f3cd86baca,1
12680,a423bc12-706e-4ee9-ab02-42c2608fd607,1
12682,979a5784-bd1f-47ff-9dc8-0c8cf33e93d6,0
12686,72301d67-f5cc-4c7d-88ea-3a801ca5916d,1
12698,e6cdc7e1-daf3-4d36-b17d-d94df631a5ea,1
12701,6b2c42c7-ecc8-4403-af52-0b43b1cc20e5,1
12706,22cdd624-84e1-4d6c-a190-2462e43e399f,1
12714,2eabe223-0f8c-443f-9b7f-8c362815ccb3,0
12720,0b0fef93-a695-4e19-8dd0-376983644e93,0
12728,b3593633-cbb9-4316-8b44-335b5525ab72,0
12731,b48c3462-f13c-4673-a68c-0e946ba7991b,0
12736,e2b6c96f-c49f-46b4-ace7-805d261b2c2c,1
12740,e207a557-e5af-460e-963e-4b15a381dc6d,1
12745,f4766d65-e9c5-4f12-9621-86a15ef07b5d,1
12757,23d93505-4ad2-4d09-8b02-f24bc9f6b6ca,0
12758,a20d4c6b-34ac-4b76-9ac4-32842b43aace,1
12780,95e0cc0f-8a43-49b5-899d-96f141e41698,1
12797,2d631845-5294-450f-8e36-a2a8bacab5b9,0
12802,2b157272-0e25-4177-9b17-82f64eb2ce76,1
12811,cb9872e6-ebd5-4ef7-b553-d0405a2fc0f1,1
12821,252bab9f-3808-4b26-92e2-4c43389dd6fd,1
12827,ea80f9a7-9ba9-4a07-b541-57c2aa42fe16,1
12828,9fb5aca6-3d79-46dc-88f0-367674997ac5,1
12843,fca39ac2-ad44-4f92-bb64-85d13ddd2271,0
12849,417f7d22-76ec-4af4-8d6f-7ac451ecfd48,1
12855,50d440c9-c84f-4698-b09f-97186f336bfe,1
12865,2c83dcc5-f42d-46db-bc1c-c787f8efb53e,1
12868,874cd25b-1491-491a-be7d-dc64b81747f2,1
12871,4cca240a-2f5a-4801-b7ef-6438ae7ab393,1
12878,5a71917f-0aed-4b1b-b001-fe3ddacb3d6e,1
12881,094e1045-1c4e-4aa7-8697-480e31165823,1
12882,ca145553-958f-4808-a4b1-c60e411e80fe,1
12889,1bc07b9a-f854-4c45-a0ed-5a012064af19,0
12891,6a8d6aac-4917-40a8-b624-a623f70a1fb8,1
12892,8f0dbf2a-15e4-469f-b36a-43c43c212867,1
12903,29ea8df0-8cfa-4b48-a781-0625a9351e1d,1
12909,0a936382-d139-42ae-8959-cb409d494e6d,1
12912,46e622c8-0ce9-48ec-aaf3-802443c88601,1
12913,d7eebf42-6de1-4bf3-b869-9997c535256b,1
12916,9a14d3d0-d8df-4dc6-ae91-c4adf2dcb0d3,1
12919,5d3569cf-209d-462f-bead-9fb0fa337b7c,1
12923,291460b5-2fbe-47d0-baa1-cbae83d49da5,0
12929,f5e0bcf6-6bc0-4bd9-9809-f625d5671a41,1
12930,d3fd6090-1d75-4515-9866-bb3bacbf441c,1
12940,5ecd602b-2b7d-49bd-aac8-efbbf38290bf,1
12946,a719136b-74cb-4a4b-b6a9-cb7ccf3af300,0
12948,f875f17e-aea9-489e-8d99-bae290a4d409,1
12951,98ee271b-effa-45ec-a12d-e039661f3645,1
12966,54d218e3-0356-4dfb-a953-611a591427fc,1
12972,30a0f776-fe12-483d-a590-85844b48ffe1,1
12979,26efb77d-eacf-4fde-bd67-7dd57a52312f,0
12980,bd4a8c41-9f46-4647-8a7f-e5eadb2dda8f,1
12984,eebfdf0d-b91a-421b-a728-502d21070f76,1
12985,3fbfcf2d-cc2c-4f8f-8b1f-9d43cd861e0a,1
12990,2619a7d3-d392-4f76-946a-98d8e2ec6bbe,1
13004,6cabb622-32ef-4205-958f-89e69e14c1fc,1
13005,e03bbffc-e44c-4802-9ae1-a5abaf9dbc15,1
13009,9fdf4928-e435-411f-ba77-2cdcec365851,0
13011,b2f9a08d-ec31-4b04-bc84-a123090b4779,0
13016,47630311-8efc-4319-90a1-17ffc1c92d72,0
13023,5aeadb9d-6594-4e96-a382-845fc34b9f91,1
13024,a4eb879d-76aa-4f0f-98fe-90fdaffeae4f,1
13026,690d6e5d-b29c-4739-8119-c6c85f9f8973,1
13028,8b8a662f-ca98-492d-ab6e-4fd3391c4c74,1
13030,c152c9b8-1092-4bf4-a0c1-462b47e0199a,1
13038,f9e4bef0-1db4-4abe-8965-fca017605a4c,1
13047,a3c85db2-ae10-48c8-adbf-d3f0dc09ce21,0
13052,1affa57e-1939-4a16-a181-a4a570b98ca4,0
13053,001e3bc6-f6e6-4323-a623-7195d7420069,1
13058,0112b30c-3c4b-4e54-b3bf-ae8a4bfe6e6c,0
13064,3d66ad34-20c7-404c-bfae-cfd155328645,1
13065,84f08b22-f74f-4e81-bf54-7b041383c972,0
13067,620dc5f8-905a-4154-b1e1-4752fabf3f85,1
13068,5e168745-2f18-46a8-a17d-dcdc9fd2e6c7,1
13074,b086cc6e-157b-43d6-b5cc-bc00b575683d,1
13087,993b600c-c33c-405e-a7d6-7c4b60ed1344,1
13092,da0cd23d-5a4c-48f4-aa0f-c114a151c820,1
13093,b0560c4c-c2fe-4bbc-995a-271cd191672c,0
13096,bfc15a6e-54fc-48db-a099-3aa55ec6b8ff,0
13102,62a0cc61-a1d6-4901-b51c-add30d1cdab5,1
13106,86b1b22d-f42a-427f-b909-01ae3a4e725f,0
13107,cb98a48f-9a80-4941-a7b3-f0945da0d6df,1
13121,27b9fbd2-0bb7-4ab5-8c83-ec41dcdda894,1
13122,26a6bec3-f49a-44f9-8249-2a99c0584bd3,1
13123,10d46594-5024-45a9-a1c2-5e22472e4f7f,0
13131,55d3daa3-4c1a-422d-a072-183c749aac0f,1
13135,8abc3fca-64b8-4bcf-b6ff-ba190c006c56,0
13143,0a62a1a9-0053-4e7c-bf20-0910cfd16ccd,0
13144,92878a2b-165a-47c8-83d8-f9864fa98471,1
13147,69d99554-f6f0-46d9-9760-bd1aeec8bff3,1
13150,0ad991fb-4956-4161-9993-dc39b1f3956c,1
13159,d823de2f-e646-46e8-bc82-52a50e64b6cb,1
13164,167ee6da-dce4-49c1-98ba-575ac77c8769,1
13182,d007e70c-ef0a-463b-8e22-6757c8585189,1
13201,b0bca1bc-eeca-4bea-bfe2-bd5766e1ffad,0
13202,45da6dbb-2677-4e6c-b5f7-51204c3a158d,0
13208,12816f50-3ac4-4843-991f-7c3d11ba4c66,1
13210,0c0a3b40-6c36-42af-ae0d-89a1ef1ae567,1
13211,450f5341-d8c8-4240-9fb2-4010c4a2c94d,1
13216,79f8a22a-30ed-4a2f-a384-62ed35964150,1
13221,78f28fa2-6fb0-4662-bd2c-d027ae771994,1
13223,d51f0e20-8048-423b-924d-43df486683cd,0
13238,a7d3505b-4377-42c1-83a0-1186aa27c402,1
13243,69ed5445-5d5b-411f-af75-ce753e3d017b,0
13245,9f00d863-becd-42cd-bc60-5d2c822a10f9,0
13267,a4f9bcb9-d507-4989-aa8d-080d1279d91c,0
13270,4b4f25e9-4c2c-4ce2-bb38-a2583c9ad268,1
13274,e8e5f172-3a37-4d4d-b6b1-8430fa1af42d,1
13277,1e2dfb71-c46d-4a38-9f4f-da0eb3b4f25f,0
13281,77ab0af0-714f-4414-ba7a-c292eb00c5f6,1
13282,9d905101-e758-485e-b3b8-1f633a7cefc8,1
13284,71d39e6f-d027-4c96-bd98-ef7c0dcb28e5,1
13292,f32d47e6-ef57-432c-b02e-4543428a3965,1
13309,a0ef114e-a122-43f9-9368-749b5bae10b1,0
13312,d51458e6-d19b-4bc6-9748-c2f758dfb868,1
13313,a7a0dd4f-d5e4-4c67-a3da-05f40f9a01b6,0
13320,54cf8a22-d4c1-449a-8755-6501e2981ecf,0
13336,5153d83f-bb75-41e7-aaff-00bcac56622e,1
13351,273f2736-cba1-4c1b-ab38-ae94041cf0c8,1
13355,7711effd-df86-4652-8e6b-e8f1d89e3247,1
13363,cf3c3264-f274-4acb-b36a-4e37bba39caf,1
13365,a28f9fae-e7ae-4487-9cca-c8fbad11d457,1
13374,2344cabd-431e-4411-8e5e-337dca090ca8,1
13385,4d21eb40-4f8a-49f9-86cf-fb6388bba156,1
13386,e7e16070-b154-4a9a-adea-93fe5ffba55f,1
13391,e48a346b-aea2-419f-a3aa-6dc3a3d75c79,1
13394,47b0c06e-b292-4cf1-86aa-4faa2800b880,0
13400,9b055ad6-ec6a-433f-950f-37fe5b78bb5d,1
13416,ce6c7a26-db1c-45bc-bd4e-52eb1b2026c3,0
13426,db13224f-13a5-4a12-8205-af9439934bc1,1
13444,f39ed33a-41c2-4ddf-8470-6edd04c228d6,0
13445,19850596-1450-4cf5-9802-9634e56e5ffb,1
13453,8041139b-1172-479b-b139-7e0e73e54bad,1
13468,83626a3f-9e8e-4c31-92d5-3f85abafdc15,1
13477,3c129213-05cb-4e8c-ad39-b84c18f57854,1
13481,f32f55b1-a9dc-4a04-a1c2-96e0ce97dc50,1
13492,7605f8b7-9bf7-4741-a909-3f9c137a5dd6,1
13498,217ff6b5-ef69-4ed7-97b8-00318aed10ac,1
13501,c09e3972-4571-4dc2-b911-fb6d3b5c123a,1
13505,685fec95-f6be-474f-aa9a-796e74d1d7fd,1
13511,a4b66222-7922-40c4-84c5-1a1c24ee0b8b,0
13514,094a386f-f4a2-42bf-9dae-3117c6be9e42,1
13526,800a6c42-32e6-4108-b76a-1581e23b2c6a,0
13530,11842d4f-07b6-4cf9-84bf-c6c8127d0696,1
13531,e886059a-9107-4ff6-b773-b1919c13ba82,0
13534,77a7f7fc-c621-4726-a91b-cd1a4381a38a,1
13553,a8fa545c-a649-4319-8e2a-2f1dff4e4f9d,1
13556,96c43848-27a0-43f2-a8db-0cc18000a634,1
13561,02fe6e9a-4446-4496-b4ad-75af63dfc03a,1
13567,6d938a79-5272-4b2c-a55f-fb985cbe79ff,1
13576,6302d544-888d-4c3f-b700-8deee78e92b2,1
13582,04b0f1ff-901f-4fa4-af8c-3118e2ba5fae,1
13586,25c98c06-ea1b-40e2-9424-900c8f0e3b01,1
13587,ce21d9b3-0837-4363-a60a-5996eb2ab722,1
13592,2e30677a-2dd2-4b8d-a80d-30481c8ebbd2,1
13597,50e5c1de-956f-41d5-ad7b-0a6365a7095f,1
13604,60acb53f-bd7f-486b-831d-193238fa2bcd,1
13627,c175e141-f57f-4638-8bd0-e6e2cd085bcd,1
13633,6728b58a-d157-471e-ac6c-9a1a10b084e0,1
13634,d5a8c0e3-3938-462d-a254-cd0130a6a54c,1
13638,bd352c5e-5c08-409c-9500-bc998f8a935e,1
13652,2aa1baa4-6108-483e-8c88-19599d34ef51,0
13654,1064a82b-2905-4be5-bc06-c1485789b0e6,1
13658,aadd1f6d-f922-49a1-97bb-7381f7288ccc,0
13663,5e96faae-c0c4-4066-8291-2712dfd5b7e0,1
13667,ca52b741-317e-4825-9f78-fc5137ffaff8,1
13672,b6e38ac5-5b35-4cf6-8d2f-ee1c4d7bcb8d,1
13676,f8ba102e-b72d-4730-9244-ac5828f5f50f,1
13677,31c210da-1712-4299-a6a3-40cc47321a32,1
13678,3a670a51-7393-451a-a322-e14ed0861d73,0
13687,6d6bb122-b1d9-40e2-8bb3-ed4acdb439bc,1
13703,9ff84164-6b9b-4d29-81ca-ed0af33c895f,1
13705,353585db-9961-43bd-9f96-537c8b2a40bb,1
13709,06ef11db-1140-4f53-b623-6d8adb3bb417,1
13713,fab1e312-dda8-4299-86a9-f4161d539017,0
13714,07549e93-1e0f-4ce4-893d-576825cbf7bf,1
13744,b5487e16-df70-4183-aca6-f47d6ab63a52,1
13747,dc233dec-4119-48fa-8ea8-1ac7e48ae109,1
13754,5829ce77-1c74-4c4d-b6fa-bed93dc7654a,1
13755,57d17ebf-2f76-475c-ba85-b78b40acfb71,1
13762,5b9b3505-8dee-441f-826a-53ca281a9a49,0
13765,b4ec6905-4027-46a7-a2c9-3db7f6bc1c11,0
13767,134d039e-e43e-4a25-ba39-9060e68534b9,1
13768,771c2ecb-f3ca-409a-a459-004cfbb6c852,1
13770,7ea01846-2bdb-42d8-8fb7-806917742873,1
13777,13c59558-bc89-459d-96b1-097808dd8dc3,1
13798,50cdc818-f961-4084-96dd-0d3b0291292e,1
13802,3a3960f6-6894-44d5-91f5-c43d8cada38a,1
13804,f95d47a9-b97d-4d43-8d98-47ad953fe150,1
13820,89981018-1d39-438c-9d40-7a13b32839fe,1
13822,2a347007-75ef-4814-af56-cc87a2af8d7f,1
13828,90ef1cd0-e601-4645-918c-7956e587774a,0
13829,31b969db-2279-492b-b757-62ad0ae4becb,0
13833,64d9e82e-b1d4-489d-aa6a-a7bc05f69d42,1
13842,bfaa88c6-efc2-429b-a286-28b59a6a1a24,1
13843,e6d34b87-04a6-4345-9f4c-ab58faca8ffe,0
13858,9996f12a-4cde-4baa-980f-7896f1713307,1
13860,c609cc40-501a-45ec-bc6c-f2f293506824,1
13861,fd343b88-8f7c-45c6-bb16-4e24d01a508c,1
13863,88fa7cd4-65b5-4b16-b7a7-0445213fa219,1
13877,dacf2555-45ca-45e5-90ee-74553879dc55,1
13883,76760931-5522-48eb-9a8c-8d1f918c786e,0
13885,791b5657-1c68-4545-bd88-8798f5eac32e,1
13895,f4455e45-7d1b-4ed4-8f5d-f46652f616ba,1
13902,be41f558-088e-4130-9782-df4eab0e7be9,1
13909,7f926d8a-cca0-4d72-961c-396304bad80e,0
13913,a60d0188-01a8-4129-9612-f3fc85e498ff,1
13917,aea8fd14-15fe-4926-a120-e45c200e801a,0
13921,644ab524-2d8d-4b58-b94c-ef166a113ca3,0
13922,1999a31a-4f50-4324-8718-f0632ffd9aab,1
13925,f5402e13-d6b9-46aa-b4db-1e208832d92a,0
13927,83960dce-6369-47d9-a1a2-6c02caf44201,1
13930,43908c47-5b74-4cfd-afc0-6a4d366a944f,1
13933,df1d02e4-7a2e-40a3-97d2-fbbec8887035,0
13937,a8318b19-470d-4f2e-9fea-9bbc0b32f9da,1
13949,f1588db4-3beb-4fe7-855b-f39e3b9d2f25,1
13953,9ab18e9c-dd3f-4530-9412-84b63df3a2e3,1
13972,9219152f-0a39-4951-9a42-700272747097,0
13973,6a1cdd4b-3dd3-4f60-ad92-8bb567489c2d,1
13978,b174eff2-994c-49fa-8742-1cef8c5369ab,1
13982,7db77087-24b7-4902-b09a-253068e73e2e,1
13984,0f625711-dab3-4cb4-b8b5-96d5481e45cb,1
13986,16614d07-e04d-4e18-9ec2-40958b7a6b68,1
13995,6bd193de-9365-4093-8fbc-f438e2cdd32d,1
14016,de016daa-0ffa-4eb0-b35f-dec6e4870b39,1
14018,2ae7a934-98b9-4d39-abf1-fb391352dca5,1
14032,28aa3fd2-3654-4a54-aef0-c532d30abc41,0
14039,b7adc020-59f3-4892-82db-bfb31e51f6a3,1
14048,86e14c3f-0756-4c8d-ad57-f18edadf9569,1
14055,527134e3-d9a9-4cf4-b249-0b4e09443bd7,1
14057,d2760630-e38a-4e90-a314-083044acbc5d,1
14059,0c0737e7-8dda-4067-a6e4-9f97da3fff5a,1
14063,e9a6f0c0-4922-4867-8472-b6695f46d013,1
14079,4b640168-0aa9-4dd2-a7fb-7714c896604d,1
14085,146cfa4b-a279-4b29-a4be-3a4c981a8ca2,1
14092,c0e8c446-7630-4c7e-8e91-ced03d746099,0
14105,2316a990-ded6-43a4-9576-6453d0fe6a9f,0
14106,4707b0d5-a21e-4944-bea4-bb239741d340,0
